,year,county,cause,sex,age_code,N
4350,108,Taichung City,食道癌,男,45-49歲,2
4351,108,Taichung City,食道癌,男,50-54歲,3
4352,108,Taichung City,食道癌,男,55-59歲,2
4353,108,Taichung City,食道癌,男,60-64歲,6
4354,108,Taichung City,食道癌,男,65-69歲,2
4355,108,Taichung City,食道癌,男,70-74歲,1
4356,108,Taichung City,食道癌,男,75-79歲,2
4357,108,Taichung City,胃癌,男,50-54歲,1
4358,108,Taichung City,胃癌,男,55-59歲,3
4359,108,Taichung City,胃癌,男,60-64歲,2
4360,108,Taichung City,胃癌,男,65-69歲,4
4361,108,Taichung City,胃癌,男,70-74歲,1
4362,108,Taichung City,胃癌,男,90-94歲,1
4363,108,Taichung City,胃癌,女,45-49歲,1
4364,108,Taichung City,胃癌,女,50-54歲,2
4365,108,Taichung City,胃癌,女,60-64歲,1
4366,108,Taichung City,胃癌,女,65-69歲,2
4367,108,Taichung City,胃癌,女,75-79歲,4
4368,108,Taichung City,胃癌,女,85-89歲,1
4369,108,Taichung City,小腸癌,男,70-74歲,1
4370,108,Taichung City,結腸、直腸和肛門癌,男,45-49歲,2
4371,108,Taichung City,結腸、直腸和肛門癌,男,50-54歲,4
4372,108,Taichung City,結腸、直腸和肛門癌,男,60-64歲,3
4373,108,Taichung City,結腸、直腸和肛門癌,男,65-69歲,4
4374,108,Taichung City,結腸、直腸和肛門癌,男,70-74歲,1
4375,108,Taichung City,結腸、直腸和肛門癌,男,75-79歲,3
4376,108,Taichung City,結腸、直腸和肛門癌,男,80-84歲,3
4377,108,Taichung City,結腸、直腸和肛門癌,男,85-89歲,1
4378,108,Taichung City,結腸、直腸和肛門癌,男,90-94歲,1
4379,108,Taichung City,結腸、直腸和肛門癌,女,40-44歲,2
4380,108,Taichung City,結腸、直腸和肛門癌,女,50-54歲,1
4381,108,Taichung City,結腸、直腸和肛門癌,女,55-59歲,4
4382,108,Taichung City,結腸、直腸和肛門癌,女,60-64歲,2
4383,108,Taichung City,結腸、直腸和肛門癌,女,65-69歲,1
4384,108,Taichung City,結腸、直腸和肛門癌,女,70-74歲,1
4385,108,Taichung City,結腸、直腸和肛門癌,女,75-79歲,2
4386,108,Taichung City,結腸、直腸和肛門癌,女,80-84歲,2
4387,108,Taichung City,結腸、直腸和肛門癌,女,90-94歲,3
4388,108,Taichung City,肝和肝內膽管癌,男,35-39歲,1
4389,108,Taichung City,肝和肝內膽管癌,男,45-49歲,2
4390,108,Taichung City,肝和肝內膽管癌,男,50-54歲,5
4391,108,Taichung City,肝和肝內膽管癌,男,55-59歲,7
4392,108,Taichung City,肝和肝內膽管癌,男,60-64歲,8
4393,108,Taichung City,肝和肝內膽管癌,男,65-69歲,5
4394,108,Taichung City,肝和肝內膽管癌,男,70-74歲,7
4395,108,Taichung City,肝和肝內膽管癌,男,75-79歲,4
4396,108,Taichung City,肝和肝內膽管癌,男,80-84歲,2
4397,108,Taichung City,肝和肝內膽管癌,男,85-89歲,1
4398,108,Taichung City,肝和肝內膽管癌,女,60-64歲,3
4399,108,Taichung City,肝和肝內膽管癌,女,65-69歲,3
4400,108,Taichung City,肝和肝內膽管癌,女,70-74歲,5
4401,108,Taichung City,肝和肝內膽管癌,女,75-79歲,2
4402,108,Taichung City,肝和肝內膽管癌,女,80-84歲,2
4403,108,Taichung City,肝和肝內膽管癌,女,85-89歲,3
4404,108,Taichung City,肝和肝內膽管癌,女,90-94歲,2
4405,108,Taichung City,膽囊和其他膽道癌,男,85-89歲,1
4406,108,Taichung City,胰臟癌,男,50-54歲,1
4407,108,Taichung City,胰臟癌,男,55-59歲,1
4408,108,Taichung City,胰臟癌,男,60-64歲,1
4409,108,Taichung City,胰臟癌,男,75-79歲,3
4410,108,Taichung City,胰臟癌,男,80-84歲,1
4411,108,Taichung City,胰臟癌,男,85-89歲,1
4412,108,Taichung City,胰臟癌,女,50-54歲,1
4413,108,Taichung City,胰臟癌,女,55-59歲,4
4414,108,Taichung City,胰臟癌,女,60-64歲,1
4415,108,Taichung City,胰臟癌,女,75-79歲,2
4416,108,Taichung City,胰臟癌,女,80-84歲,1
4417,108,Taichung City,胰臟癌,女,85-89歲,1
4418,108,Taichung City,喉癌,男,55-59歲,1
4419,108,Taichung City,氣管、支氣管和肺癌,男,40-44歲,2
4420,108,Taichung City,氣管、支氣管和肺癌,男,50-54歲,3
4421,108,Taichung City,氣管、支氣管和肺癌,男,55-59歲,5
4422,108,Taichung City,氣管、支氣管和肺癌,男,60-64歲,5
4423,108,Taichung City,氣管、支氣管和肺癌,男,65-69歲,3
4424,108,Taichung City,氣管、支氣管和肺癌,男,70-74歲,5
4425,108,Taichung City,氣管、支氣管和肺癌,男,75-79歲,4
4426,108,Taichung City,氣管、支氣管和肺癌,男,80-84歲,6
4427,108,Taichung City,氣管、支氣管和肺癌,男,85-89歲,4
4428,108,Taichung City,氣管、支氣管和肺癌,男,90-94歲,1
4429,108,Taichung City,氣管、支氣管和肺癌,女,40-44歲,1
4430,108,Taichung City,氣管、支氣管和肺癌,女,45-49歲,1
4431,108,Taichung City,氣管、支氣管和肺癌,女,50-54歲,1
4432,108,Taichung City,氣管、支氣管和肺癌,女,55-59歲,1
4433,108,Taichung City,氣管、支氣管和肺癌,女,60-64歲,5
4434,108,Taichung City,氣管、支氣管和肺癌,女,65-69歲,8
4435,108,Taichung City,氣管、支氣管和肺癌,女,75-79歲,2
4436,108,Taichung City,氣管、支氣管和肺癌,女,85-89歲,3
4437,108,Taichung City,氣管、支氣管和肺癌,女,90-94歲,1
4438,108,Taichung City,心臟、縱隔和胸(肋)膜癌,男,30-34歲,1
4439,108,Taichung City,心臟、縱隔和胸(肋)膜癌,女,30-34歲,1
4440,108,Taichung City,骨和關節軟骨癌,女,15-19歲,1
4441,108,Taichung City,黑色素瘤和其他皮膚癌,男,90-94歲,1
4442,108,Taichung City,間皮和軟組織癌,男,25-29歲,1
4443,108,Taichung City,間皮和軟組織癌,女,70-74歲,1
4444,108,Taichung City,女性乳房癌,女,45-49歲,2
4445,108,Taichung City,女性乳房癌,女,50-54歲,1
4446,108,Taichung City,女性乳房癌,女,55-59歲,3
4447,108,Taichung City,女性乳房癌,女,60-64歲,1
4448,108,Taichung City,女性乳房癌,女,65-69歲,3
4449,108,Taichung City,女性乳房癌,女,80-84歲,2
4450,108,Taichung City,子宮頸及部位未明示子宮癌,女,40-44歲,1
4451,108,Taichung City,子宮頸及部位未明示子宮癌,女,50-54歲,1
4452,108,Taichung City,子宮頸及部位未明示子宮癌,女,55-59歲,1
4453,108,Taichung City,子宮頸及部位未明示子宮癌,女,65-69歲,2
4454,108,Taichung City,子宮頸及部位未明示子宮癌,女,80-84歲,1
4455,108,Taichung City,子宮頸及部位未明示子宮癌,女,90-94歲,1
4456,108,Taichung City,子宮體癌,女,55-59歲,1
4457,108,Taichung City,子宮體癌,女,60-64歲,2
4458,108,Taichung City,子宮體癌,女,65-69歲,1
4459,108,Taichung City,子宮體癌,女,85-89歲,1
4460,108,Taichung City,卵巢癌,女,35-39歲,1
4461,108,Taichung City,卵巢癌,女,55-59歲,1
4462,108,Taichung City,卵巢癌,女,60-64歲,1
4463,108,Taichung City,卵巢癌,女,80-84歲,1
4464,108,Taichung City,前列腺(攝護腺)癌,男,60-64歲,1
4465,108,Taichung City,前列腺(攝護腺)癌,男,70-74歲,1
4466,108,Taichung City,前列腺(攝護腺)癌,男,80-84歲,1
4467,108,Taichung City,前列腺(攝護腺)癌,男,85-89歲,2
4468,108,Taichung City,前列腺(攝護腺)癌,男,90-94歲,3
4469,108,Taichung City,腎臟癌,男,60-64歲,1
4470,108,Taichung City,腎臟癌,男,90-94歲,1
4471,108,Taichung City,腎臟癌,女,85-89歲,1
4472,108,Taichung City,膀胱癌,男,55-59歲,1
4473,108,Taichung City,膀胱癌,男,60-64歲,1
4474,108,Taichung City,膀胱癌,男,65-69歲,3
4475,108,Taichung City,膀胱癌,男,70-74歲,2
4476,108,Taichung City,膀胱癌,男,75-79歲,1
4477,108,Taichung City,膀胱癌,男,80-84歲,1
4478,108,Taichung City,膀胱癌,男,85-89歲,2
4479,108,Taichung City,膀胱癌,女,70-74歲,1
4480,108,Taichung City,膀胱癌,女,75-79歲,1
4481,108,Taichung City,膀胱癌,女,80-84歲,2
4482,108,Taichung City,腦癌,男,40-44歲,1
4483,108,Taichung City,腦癌,男,45-49歲,1
4484,108,Taichung City,腦癌,男,60-64歲,1
4485,108,Taichung City,腦癌,男,75-79歲,1
4486,108,Taichung City,甲狀腺癌,女,55-59歲,1
4487,108,Taichung City,非何杰金氏淋巴瘤,男,60-64歲,1
4488,108,Taichung City,非何杰金氏淋巴瘤,男,65-69歲,2
4489,108,Taichung City,非何杰金氏淋巴瘤,男,70-74歲,1
4490,108,Taichung City,非何杰金氏淋巴瘤,男,80-84歲,1
4491,108,Taichung City,非何杰金氏淋巴瘤,女,60-64歲,1
4492,108,Taichung City,非何杰金氏淋巴瘤,女,85-89歲,1
4493,108,Taichung City,白血病,男,25-29歲,1
4494,108,Taichung City,白血病,男,55-59歲,1
4495,108,Taichung City,白血病,男,80-84歲,1
4496,108,Taichung City,白血病,女,60-64歲,1
4497,108,Taichung City,白血病,女,70-74歲,1
4498,108,Taichung City,白血病,女,90-94歲,1
4499,108,Taichung City,其他癌症,男,50-54歲,1
4500,108,Taichung City,其他癌症,男,60-64歲,3
4501,108,Taichung City,其他癌症,男,65-69歲,1
4502,108,Taichung City,其他癌症,男,70-74歲,1
4503,108,Taichung City,其他癌症,女,40-44歲,1
4504,108,Taichung City,其他癌症,女,50-54歲,1
4505,108,Taichung City,其他癌症,女,55-59歲,1
4506,108,Taichung City,其他癌症,女,60-64歲,1
4507,108,Taichung City,其他癌症,女,65-69歲,1
4508,108,Taichung City,其他癌症,女,70-74歲,1
4509,108,Taichung City,其他癌症,女,75-79歲,2
4510,108,Taichung City,其他癌症,女,90-94歲,1
4511,108,Taichung City,口腔癌,男,70-74歲,1
4512,108,Taichung City,胃癌,男,60-64歲,2
4513,108,Taichung City,小腸癌,男,85-89歲,1
4514,108,Taichung City,結腸、直腸和肛門癌,男,90-94歲,1
4515,108,Taichung City,結腸、直腸和肛門癌,女,55-59歲,1
4516,108,Taichung City,肝和肝內膽管癌,男,55-59歲,1
4517,108,Taichung City,肝和肝內膽管癌,女,55-59歲,1
4518,108,Taichung City,膽囊和其他膽道癌,男,65-69歲,1
4519,108,Taichung City,胰臟癌,男,55-59歲,1
4520,108,Taichung City,胰臟癌,男,65-69歲,1
4521,108,Taichung City,胰臟癌,女,85-89歲,1
4522,108,Taichung City,氣管、支氣管和肺癌,男,60-64歲,1
4523,108,Taichung City,氣管、支氣管和肺癌,男,65-69歲,1
4524,108,Taichung City,氣管、支氣管和肺癌,男,85-89歲,3
4525,108,Taichung City,女性乳房癌,女,75-79歲,2
4526,108,Taichung City,卵巢癌,女,60-64歲,1
4527,108,Taichung City,前列腺(攝護腺)癌,男,50-54歲,1
4528,108,Taichung City,膀胱癌,男,85-89歲,1
4529,108,Taichung City,膀胱癌,女,70-74歲,1
4530,108,Taichung City,甲狀腺癌,女,85-89歲,1
4531,108,Taichung City,非何杰金氏淋巴瘤,男,95-99歲,1
4532,108,Taichung City,白血病,女,80-84歲,1
4533,108,Taichung City,其他癌症,男,55-59歲,1
4534,108,Taichung City,其他癌症,男,85-89歲,2
4535,108,Taichung City,口腔癌,男,45-49歲,1
4536,108,Taichung City,口腔癌,男,55-59歲,1
4537,108,Taichung City,口腔癌,男,60-64歲,2
4538,108,Taichung City,口腔癌,男,70-74歲,1
4539,108,Taichung City,鼻咽癌,男,45-49歲,1
4540,108,Taichung City,鼻咽癌,男,55-59歲,1
4541,108,Taichung City,食道癌,男,55-59歲,1
4542,108,Taichung City,食道癌,女,30-34歲,1
4543,108,Taichung City,結腸、直腸和肛門癌,男,40-44歲,1
4544,108,Taichung City,結腸、直腸和肛門癌,男,70-74歲,1
4545,108,Taichung City,結腸、直腸和肛門癌,男,75-79歲,1
4546,108,Taichung City,結腸、直腸和肛門癌,男,85-89歲,1
4547,108,Taichung City,結腸、直腸和肛門癌,女,55-59歲,1
4548,108,Taichung City,結腸、直腸和肛門癌,女,70-74歲,1
4549,108,Taichung City,結腸、直腸和肛門癌,女,85-89歲,1
4550,108,Taichung City,結腸、直腸和肛門癌,女,95-99歲,1
4551,108,Taichung City,肝和肝內膽管癌,男,55-59歲,1
4552,108,Taichung City,肝和肝內膽管癌,男,65-69歲,1
4553,108,Taichung City,肝和肝內膽管癌,男,85-89歲,1
4554,108,Taichung City,肝和肝內膽管癌,女,80-84歲,1
4555,108,Taichung City,胰臟癌,男,50-54歲,1
4556,108,Taichung City,胰臟癌,男,60-64歲,1
4557,108,Taichung City,胰臟癌,男,80-84歲,1
4558,108,Taichung City,胰臟癌,女,55-59歲,1
4559,108,Taichung City,胰臟癌,女,65-69歲,1
4560,108,Taichung City,胰臟癌,女,90-94歲,1
4561,108,Taichung City,氣管、支氣管和肺癌,男,65-69歲,2
4562,108,Taichung City,氣管、支氣管和肺癌,男,75-79歲,2
4563,108,Taichung City,氣管、支氣管和肺癌,男,80-84歲,1
4564,108,Taichung City,氣管、支氣管和肺癌,男,95-99歲,1
4565,108,Taichung City,氣管、支氣管和肺癌,女,70-74歲,1
4566,108,Taichung City,氣管、支氣管和肺癌,女,75-79歲,1
4567,108,Taichung City,氣管、支氣管和肺癌,女,80-84歲,1
4568,108,Taichung City,氣管、支氣管和肺癌,女,90-94歲,1
4569,108,Taichung City,女性乳房癌,女,45-49歲,1
4570,108,Taichung City,女性乳房癌,女,55-59歲,1
4571,108,Taichung City,女性乳房癌,女,60-64歲,1
4572,108,Taichung City,女性乳房癌,女,70-74歲,1
4573,108,Taichung City,前列腺(攝護腺)癌,男,70-74歲,1
4574,108,Taichung City,前列腺(攝護腺)癌,男,75-79歲,2
4575,108,Taichung City,前列腺(攝護腺)癌,男,85-89歲,1
4576,108,Taichung City,腎臟癌,女,75-79歲,1
4577,108,Taichung City,腎臟癌,女,85-89歲,1
4578,108,Taichung City,腦癌,女,35-39歲,1
4579,108,Taichung City,白血病,女,80-84歲,1
4580,108,Taichung City,其他癌症,女,70-74歲,1
4581,108,Taichung City,口腔癌,男,45-49歲,1
4582,108,Taichung City,口腔癌,男,55-59歲,4
4583,108,Taichung City,口腔癌,男,60-64歲,3
4584,108,Taichung City,口腔癌,男,65-69歲,2
4585,108,Taichung City,口腔癌,男,75-79歲,1
4586,108,Taichung City,口腔癌,男,85-89歲,2
4587,108,Taichung City,鼻咽癌,男,40-44歲,1
4588,108,Taichung City,鼻咽癌,男,70-74歲,1
4589,108,Taichung City,食道癌,男,40-44歲,1
4590,108,Taichung City,食道癌,男,50-54歲,1
4591,108,Taichung City,食道癌,男,55-59歲,1
4592,108,Taichung City,食道癌,男,60-64歲,3
4593,108,Taichung City,食道癌,男,65-69歲,3
4594,108,Taichung City,食道癌,男,70-74歲,2
4595,108,Taichung City,食道癌,男,75-79歲,1
4596,108,Taichung City,胃癌,男,55-59歲,2
4597,108,Taichung City,胃癌,男,65-69歲,1
4598,108,Taichung City,胃癌,男,80-84歲,1
4599,108,Taichung City,胃癌,男,85-89歲,1
4600,108,Taichung City,胃癌,女,90-94歲,1
4601,108,Taichung City,小腸癌,男,90-94歲,1
4602,108,Taichung City,結腸、直腸和肛門癌,男,35-39歲,1
4603,108,Taichung City,結腸、直腸和肛門癌,男,50-54歲,1
4604,108,Taichung City,結腸、直腸和肛門癌,男,55-59歲,1
4605,108,Taichung City,結腸、直腸和肛門癌,男,60-64歲,2
4606,108,Taichung City,結腸、直腸和肛門癌,男,65-69歲,2
4607,108,Taichung City,結腸、直腸和肛門癌,男,75-79歲,5
4608,108,Taichung City,結腸、直腸和肛門癌,男,85-89歲,1
4609,108,Taichung City,結腸、直腸和肛門癌,男,90-94歲,1
4610,108,Taichung City,結腸、直腸和肛門癌,女,40-44歲,1
4611,108,Taichung City,結腸、直腸和肛門癌,女,45-49歲,1
4612,108,Taichung City,結腸、直腸和肛門癌,女,55-59歲,1
4613,108,Taichung City,結腸、直腸和肛門癌,女,80-84歲,2
4614,108,Taichung City,結腸、直腸和肛門癌,女,90-94歲,1
4615,108,Taichung City,肝和肝內膽管癌,男,35-39歲,1
4616,108,Taichung City,肝和肝內膽管癌,男,45-49歲,1
4617,108,Taichung City,肝和肝內膽管癌,男,55-59歲,4
4618,108,Taichung City,肝和肝內膽管癌,男,60-64歲,1
4619,108,Taichung City,肝和肝內膽管癌,男,65-69歲,5
4620,108,Taichung City,肝和肝內膽管癌,男,75-79歲,1
4621,108,Taichung City,肝和肝內膽管癌,男,80-84歲,2
4622,108,Taichung City,肝和肝內膽管癌,女,55-59歲,2
4623,108,Taichung City,肝和肝內膽管癌,女,60-64歲,2
4624,108,Taichung City,肝和肝內膽管癌,女,65-69歲,1
4625,108,Taichung City,肝和肝內膽管癌,女,70-74歲,1
4626,108,Taichung City,肝和肝內膽管癌,女,75-79歲,3
4627,108,Taichung City,肝和肝內膽管癌,女,80-84歲,3
4628,108,Taichung City,肝和肝內膽管癌,女,85-89歲,1
4629,108,Taichung City,膽囊和其他膽道癌,男,70-74歲,1
4630,108,Taichung City,膽囊和其他膽道癌,女,55-59歲,1
4631,108,Taichung City,胰臟癌,男,55-59歲,1
4632,108,Taichung City,胰臟癌,男,60-64歲,1
4633,108,Taichung City,胰臟癌,男,65-69歲,2
4634,108,Taichung City,胰臟癌,男,70-74歲,1
4635,108,Taichung City,胰臟癌,男,90-94歲,1
4636,108,Taichung City,胰臟癌,女,60-64歲,2
4637,108,Taichung City,胰臟癌,女,75-79歲,1
4638,108,Taichung City,胰臟癌,女,80-84歲,2
4639,108,Taichung City,胰臟癌,女,85-89歲,1
4640,108,Taichung City,喉癌,男,65-69歲,1
4641,108,Taichung City,氣管、支氣管和肺癌,男,40-44歲,1
4642,108,Taichung City,氣管、支氣管和肺癌,男,55-59歲,3
4643,108,Taichung City,氣管、支氣管和肺癌,男,60-64歲,2
4644,108,Taichung City,氣管、支氣管和肺癌,男,65-69歲,2
4645,108,Taichung City,氣管、支氣管和肺癌,男,70-74歲,1
4646,108,Taichung City,氣管、支氣管和肺癌,男,75-79歲,4
4647,108,Taichung City,氣管、支氣管和肺癌,男,80-84歲,1
4648,108,Taichung City,氣管、支氣管和肺癌,男,85-89歲,1
4649,108,Taichung City,氣管、支氣管和肺癌,男,90-94歲,1
4650,108,Taichung City,氣管、支氣管和肺癌,女,45-49歲,1
4651,108,Taichung City,氣管、支氣管和肺癌,女,50-54歲,1
4652,108,Taichung City,氣管、支氣管和肺癌,女,60-64歲,2
4653,108,Taichung City,氣管、支氣管和肺癌,女,80-84歲,2
4654,108,Taichung City,氣管、支氣管和肺癌,女,85-89歲,1
4655,108,Taichung City,間皮和軟組織癌,男,85-89歲,1
4656,108,Taichung City,女性乳房癌,女,40-44歲,1
4657,108,Taichung City,女性乳房癌,女,45-49歲,1
4658,108,Taichung City,女性乳房癌,女,55-59歲,4
4659,108,Taichung City,女性乳房癌,女,60-64歲,1
4660,108,Taichung City,女性乳房癌,女,70-74歲,3
4661,108,Taichung City,女性乳房癌,女,75-79歲,2
4662,108,Taichung City,子宮頸及部位未明示子宮癌,女,25-29歲,1
4663,108,Taichung City,子宮頸及部位未明示子宮癌,女,55-59歲,1
4664,108,Taichung City,子宮頸及部位未明示子宮癌,女,75-79歲,1
4665,108,Taichung City,子宮體癌,女,65-69歲,1
4666,108,Taichung City,子宮體癌,女,70-74歲,1
4667,108,Taichung City,卵巢癌,女,45-49歲,1
4668,108,Taichung City,卵巢癌,女,50-54歲,1
4669,108,Taichung City,卵巢癌,女,60-64歲,2
4670,108,Taichung City,前列腺(攝護腺)癌,男,65-69歲,1
4671,108,Taichung City,前列腺(攝護腺)癌,男,70-74歲,1
4672,108,Taichung City,前列腺(攝護腺)癌,男,75-79歲,3
4673,108,Taichung City,前列腺(攝護腺)癌,男,80-84歲,1
4674,108,Taichung City,前列腺(攝護腺)癌,男,85-89歲,1
4675,108,Taichung City,膀胱癌,男,75-79歲,1
4676,108,Taichung City,膀胱癌,男,90-94歲,1
4677,108,Taichung City,膀胱癌,女,65-69歲,2
4678,108,Taichung City,腦癌,男,60-64歲,1
4679,108,Taichung City,非何杰金氏淋巴瘤,男,55-59歲,1
4680,108,Taichung City,非何杰金氏淋巴瘤,女,70-74歲,1
4681,108,Taichung City,非何杰金氏淋巴瘤,女,90-94歲,1
4682,108,Taichung City,白血病,男,60-64歲,1
4683,108,Taichung City,白血病,男,90-94歲,1
4684,108,Taichung City,白血病,女,45-49歲,1
4685,108,Taichung City,白血病,女,55-59歲,1
4686,108,Taichung City,白血病,女,70-74歲,1
4687,108,Taichung City,其他癌症,男,15-19歲,1
4688,108,Taichung City,其他癌症,男,60-64歲,1
4689,108,Taichung City,其他癌症,男,65-69歲,3
4690,108,Taichung City,其他癌症,男,80-84歲,1
4691,108,Taichung City,其他癌症,女,50-54歲,1
4692,108,Taichung City,其他癌症,女,70-74歲,1
4693,108,Taichung City,其他癌症,女,75-79歲,1
4694,108,Taichung City,其他癌症,女,85-89歲,1
4695,108,Taichung City,其他癌症,女,90-94歲,1
4696,108,Taichung City,口腔癌,男,50-54歲,2
4697,108,Taichung City,口腔癌,男,60-64歲,1
